customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
224,18,Female,Semi-Urban,57232.09,32452.8,198950.01,0.84,4,60.62,5,4,20787.42,424219.9,694888.27,38,decrease
225,30,Male,Semi-Urban,61690.07,20452.51,305527.82,0.63,1,33.28,2,1,88699.17,431379.95,959358.31,11,stable
226,45,Male,Urban,33039.77,8760.79,125407.6,0.31,2,42.16,1,2,14596.46,234396.98,138532.9,52,stable
227,35,Male,Rural,49578.48,18746.14,82592.09,0.66,3,36.62,0,0,68014.27,194206.67,763656.17,14,stable
228,24,Male,Rural,42239.08,22996.97,403442.36,0.37,0,82.58,2,1,19187.76,340668.26,811670.42,46,stable
229,27,Female,Rural,44256.16,11873.4,36602.28,0.2,1,75.15,1,2,89430.39,258577.92,782546.36,0,increase
230,41,Female,Semi-Urban,62658.47,37818.9,78827.0,0.91,5,15.3,1,0,20723.63,297540.42,963541.36,50,stable
231,27,Male,Semi-Urban,32734.27,15772.91,260212.97,0.2,5,80.9,0,2,61791.79,451222.16,148497.95,47,stable
232,37,Male,Urban,45940.76,17909.78,244725.69,0.3,0,23.75,1,1,58913.38,215248.41,698253.91,0,stable
233,35,Female,Rural,54007.22,8328.06,45133.2,0.65,4,50.62,3,2,7279.91,143909.71,559426.61,51,stable
234,28,Male,Rural,48674.86,17147.35,257879.6,0.72,2,30.09,1,0,80706.22,211603.15,359240.57,10,stable
235,56,Male,Semi-Urban,55387.81,13501.27,240694.45,0.43,2,68.32,1,0,84384.7,153561.72,663942.64,34,stable
236,41,Male,Urban,58473.37,23708.04,122708.29,0.24,4,42.91,2,0,94862.57,449189.25,565816.89,1,stable
237,18,Female,Semi-Urban,59755.13,29420.33,236207.09,0.19,3,84.64,2,2,53870.38,59640.18,460827.4,2,stable
238,36,Male,Semi-Urban,66487.35,19338.54,324693.71,0.61,4,57.74,3,0,81442.29,62706.51,744785.11,36,stable
239,28,Male,Urban,85196.34,50072.48,787093.44,0.04,2,9.73,1,0,55067.18,160693.25,474407.85,47,stable
240,43,Male,Rural,63712.2,39524.26,510344.51,0.41,2,7.34,1,1,44837.74,34168.77,529382.07,25,stable
241,27,Male,Rural,49291.25,11907.36,107332.78,0.81,1,53.46,1,0,64072.99,472945.7,951225.45,36,stable
242,33,Male,Urban,56849.11,6634.3,62888.33,0.93,1,46.38,3,0,75759.77,371762.79,444668.89,28,stable
243,40,Female,Rural,45141.39,9158.83,89602.76,0.25,5,32.66,1,1,3235.97,200626.21,696771.3,1,stable
244,43,Male,Urban,66569.05,24773.53,461753.97,0.78,0,75.39,1,0,95522.25,92987.03,171928.77,3,stable
245,22,Female,Urban,54315.09,27350.8,311773.33,0.25,1,54.35,4,0,66512.0,291566.54,448716.74,20,stable
246,31,Female,Semi-Urban,74055.52,33916.68,379622.42,0.25,0,68.61,3,2,84441.87,273427.23,637488.61,5,stable
247,30,Male,Rural,44985.29,20227.53,173882.63,0.39,8,40.81,2,0,73145.44,330261.01,916978.96,5,stable
248,28,Male,Rural,45921.27,10962.3,147984.08,0.14,3,42.21,0,0,5987.69,233874.45,310476.34,8,stable
249,52,Male,Urban,46913.68,9207.87,110186.63,0.22,2,35.14,3,1,68697.99,206813.01,964315.2,42,stable
250,39,Male,Semi-Urban,42355.34,5141.57,70847.18,0.42,5,39.92,2,0,18074.25,291352.27,549992.54,35,stable
251,22,Male,Semi-Urban,58394.88,20937.71,396602.58,0.73,5,68.06,1,2,28746.78,298816.34,517681.38,12,stable
252,44,Male,Rural,53828.93,15113.93,249266.56,0.63,5,72.44,2,1,94150.64,277474.33,201298.74,56,increase
253,56,Male,Urban,55131.08,23649.83,74049.93,0.18,3,8.83,2,0,10521.53,358888.09,953819.97,37,stable
254,45,Male,Rural,20299.59,9365.74,184510.34,0.12,6,49.54,2,1,98434.82,104939.94,665332.4,2,stable
255,19,Male,Rural,35284.74,9625.79,61570.19,0.19,1,51.42,1,3,40721.14,141608.23,615385.93,46,stable
256,30,Male,Semi-Urban,48826.94,21088.36,286379.74,0.28,3,0.32,2,1,32192.12,312597.86,79654.62,53,stable
257,47,Female,Semi-Urban,51795.31,24093.89,317370.46,0.41,3,10.61,3,0,93048.34,213760.53,65933.21,38,stable
258,27,Male,Semi-Urban,74121.78,46548.35,130724.8,0.88,6,42.99,3,0,17213.41,443657.62,185025.21,6,stable
259,39,Male,Semi-Urban,35721.74,6709.91,132580.95,0.02,2,83.1,1,0,39336.53,284402.15,830924.81,15,increase
260,42,Male,Urban,33104.6,10937.86,106664.83,0.64,4,19.2,1,1,90459.07,374711.11,423524.85,38,stable
261,25,Female,Rural,34111.42,9916.06,164570.06,0.11,2,89.37,5,1,47923.45,359643.01,91569.5,41,increase
262,34,Female,Semi-Urban,51567.69,13041.36,116089.24,0.75,6,45.48,1,1,40175.08,453189.84,728220.32,37,stable
263,18,Female,Rural,60804.35,21599.12,188482.14,0.93,5,51.86,4,1,61635.21,91808.1,826585.76,27,stable
264,24,Male,Urban,41625.49,27702.13,387250.84,0.03,3,5.52,1,2,24448.58,329481.57,922385.5,49,stable
265,32,Female,Semi-Urban,52366.1,31728.15,258260.5,0.88,5,58.5,1,0,60122.92,271981.59,432849.22,13,stable
266,22,Male,Urban,32244.83,13330.74,129878.41,0.64,3,98.3,0,0,41106.63,95866.73,938943.5,10,stable
267,51,Male,Semi-Urban,30932.87,10503.33,110829.34,0.53,5,92.2,3,2,81791.86,278940.0,422361.01,40,stable
268,20,Female,Rural,43239.78,15528.62,151660.08,0.56,2,47.79,5,1,45112.94,392900.11,755941.46,12,stable
269,30,Male,Urban,62826.25,15805.48,119521.11,0.92,0,33.81,2,0,75515.74,210992.67,554500.33,48,stable
270,36,Female,Semi-Urban,39510.13,19542.72,318309.42,0.18,8,53.61,3,1,38268.22,216943.19,563217.25,43,stable
271,49,Female,Rural,47294.75,12225.68,200974.18,0.04,1,54.71,0,1,64395.91,334980.99,564302.26,36,stable
272,20,Female,Rural,36031.48,6008.46,96082.46,0.87,5,19.0,3,0,98043.86,217513.98,941671.65,21,stable
273,46,Male,Rural,33907.16,9920.1,23472.73,0.59,4,89.85,2,1,88367.81,431157.0,855425.95,8,increase
274,35,Male,Semi-Urban,56752.31,22261.27,251989.76,0.16,3,87.7,3,1,54067.5,343203.88,224099.63,2,stable
275,25,Male,Rural,41369.08,22215.82,367588.15,0.7,3,48.98,1,1,52032.27,379577.71,765665.3,13,stable
276,39,Male,Rural,29011.03,11383.56,24136.57,0.91,1,50.08,1,1,96803.11,164729.85,559178.19,47,stable
277,36,Female,Semi-Urban,28253.91,3415.04,21466.99,0.01,4,84.74,3,2,28044.89,163912.43,433992.04,12,increase
278,28,Male,Urban,65025.15,33983.76,391484.15,0.65,4,48.2,4,0,91456.48,145527.71,414169.15,41,stable
279,35,Female,Rural,24965.72,14091.8,124278.44,0.37,6,50.95,2,0,50585.0,216978.12,184712.82,49,stable
280,31,Male,Semi-Urban,66856.08,10821.82,175065.93,0.07,2,49.28,4,0,24381.47,191483.15,505654.86,38,stable
281,36,Female,Urban,59643.41,31773.17,380728.72,0.34,0,52.35,2,1,30595.21,3896.07,681726.92,1,stable
282,41,Female,Rural,43423.33,21454.24,312579.25,0.93,1,71.88,2,2,57690.19,57477.91,369097.48,49,stable
283,50,Male,Semi-Urban,60831.91,20326.82,51652.61,0.32,3,41.07,0,1,38949.68,130866.28,598755.99,13,stable
284,22,Female,Semi-Urban,46970.17,27139.82,121093.56,0.61,4,40.33,0,1,92382.66,481005.6,864354.69,43,stable
285,56,Male,Rural,56199.0,29579.83,329455.11,0.3,5,77.47,1,0,8275.6,213880.05,327923.38,5,stable
286,18,Male,Urban,21887.53,9663.93,162640.82,0.35,3,87.97,1,1,47539.37,439559.5,207929.26,35,stable
287,33,Female,Urban,52185.43,29097.54,94098.44,0.49,7,58.87,2,2,53862.77,13706.34,640948.33,26,stable
288,40,Male,Urban,44588.29,16122.73,37800.92,0.92,1,49.92,2,1,79063.28,350709.07,102560.96,28,stable
289,37,Female,Rural,42548.34,19797.36,270453.52,0.36,3,40.22,5,0,29798.05,422942.6,493182.33,16,stable
290,28,Male,Rural,63379.09,7891.68,80561.83,0.43,2,16.51,2,1,8426.19,449174.63,657199.92,24,stable
291,32,Female,Urban,81627.44,30258.79,221963.4,0.89,3,63.87,2,2,67531.66,65937.15,168757.25,41,stable
292,30,Female,Urban,69485.39,32174.65,149461.04,0.46,5,57.81,5,0,62104.21,36224.65,183658.76,16,stable
293,29,Male,Urban,67452.9,6902.27,50342.31,0.79,4,77.89,2,0,71759.22,467.0,857432.03,26,increase
294,43,Male,Urban,37561.86,12701.61,85755.34,0.03,1,12.79,0,4,99638.32,223951.25,363602.94,50,stable
295,38,Female,Semi-Urban,60011.04,25235.04,74611.1,0.13,2,55.58,1,4,27649.38,492671.98,769769.94,9,stable
296,28,Male,Rural,44261.19,14265.24,182754.71,0.68,6,74.59,1,0,52266.27,461786.89,442611.8,52,stable
297,43,Female,Urban,42904.44,13618.77,236806.44,0.78,1,45.23,3,1,89442.73,139308.09,423568.66,15,stable
298,38,Male,Semi-Urban,82288.94,50612.77,763513.54,0.77,4,4.7,4,0,28140.23,313137.38,751320.62,7,stable
299,43,Female,Urban,19982.66,13561.67,177848.22,0.55,5,30.95,1,2,30147.12,197557.87,942883.71,31,stable
300,41,Male,Urban,57222.26,9038.37,66820.59,0.23,4,72.27,2,0,53022.64,109428.6,986022.98,43,increase
301,26,Female,Semi-Urban,56208.4,36334.57,417356.97,0.24,4,84.26,2,0,39632.88,155835.5,177820.04,24,stable
302,29,Male,Urban,62559.53,20471.37,141830.06,0.2,3,25.59,5,0,58209.0,6925.89,640008.71,57,stable
303,42,Male,Urban,62197.74,15095.68,71272.44,0.45,2,97.74,2,0,98204.09,164849.08,369014.69,52,increase
304,41,Female,Semi-Urban,57684.61,10947.98,40484.83,0.55,0,97.37,2,0,49155.23,134148.0,612903.8,33,increase
305,34,Female,Semi-Urban,56207.87,30830.55,108030.26,0.01,5,1.31,1,2,85246.29,168791.73,274062.16,38,stable
306,36,Female,Semi-Urban,38428.63,20525.05,212364.76,0.33,4,64.14,3,2,1835.62,462724.64,633994.39,19,stable
307,47,Female,Semi-Urban,50945.75,7989.86,119611.83,0.85,6,2.52,2,1,97406.29,439994.53,171160.44,36,stable
308,29,Female,Semi-Urban,62654.62,42335.14,441714.1,0.4,1,55.98,2,0,34963.82,310282.1,273639.71,29,stable
309,40,Female,Urban,39934.23,5730.34,72566.09,0.52,4,89.23,2,0,82425.76,99586.22,769053.6,48,increase
310,32,Male,Rural,55648.53,22156.99,270175.98,0.46,0,66.17,0,0,70197.25,413459.13,632677.14,1,stable
311,32,Male,Semi-Urban,62830.81,30610.47,229847.8,0.15,7,35.43,3,2,27724.26,335195.54,271746.64,20,stable
312,45,Female,Rural,45145.33,28573.71,530653.86,0.1,4,99.64,1,2,81692.42,480003.12,931247.26,58,stable
313,43,Male,Urban,73452.61,19226.78,293081.04,0.23,4,88.11,1,1,53918.42,75680.7,374744.62,41,increase
314,43,Female,Semi-Urban,58610.24,15269.91,229103.39,0.66,4,1.18,0,2,59525.38,417680.24,220549.47,49,stable
315,48,Male,Rural,26318.08,14968.71,166594.26,0.87,1,72.56,1,0,66029.14,105761.03,219596.69,41,stable
316,35,Female,Rural,51426.0,17823.86,96527.45,0.26,4,14.83,3,3,2824.69,133266.84,451409.07,19,stable
317,41,Female,Rural,38312.52,8560.08,83376.38,0.33,6,42.7,1,2,78205.19,377444.32,510153.08,3,stable
318,31,Male,Rural,34689.48,3912.94,23608.24,0.35,5,48.03,1,1,66315.9,173115.83,364186.66,26,stable
319,38,Female,Rural,35667.66,19527.85,105587.65,0.74,2,8.34,3,0,56537.83,422560.59,291552.5,4,stable
320,33,Male,Semi-Urban,78673.4,8576.4,32753.29,0.39,1,60.24,2,3,63361.03,61937.6,937617.5,22,stable
321,35,Male,Semi-Urban,38048.76,18360.03,125208.68,0.52,2,7.17,4,0,1207.12,316106.33,510388.1,41,stable
322,40,Male,Semi-Urban,47808.69,17082.92,241517.79,0.68,4,29.39,2,1,71908.39,472209.19,730271.01,7,stable
323,26,Male,Rural,54910.83,26394.66,420737.39,0.91,2,67.3,5,0,53264.82,391819.31,320863.27,30,stable
324,55,Male,Rural,39452.41,21937.66,413041.71,0.1,2,64.44,2,0,50291.98,228141.81,159839.12,43,stable
325,24,Male,Urban,37635.94,18388.27,200725.85,0.94,2,59.18,1,2,82378.28,375252.49,559385.53,57,stable
326,22,Male,Rural,40665.2,15429.58,213050.05,0.5,3,35.05,3,1,60542.06,489677.08,817663.09,41,stable
327,46,Male,Urban,41280.1,26604.96,505548.0,0.1,3,30.45,1,2,97361.37,494588.29,849993.78,38,stable
328,42,Male,Urban,57961.86,5921.12,83458.16,0.52,2,8.07,0,3,59597.63,91129.9,449411.75,16,stable
329,41,Male,Semi-Urban,37200.81,4785.32,70799.1,0.46,4,52.03,1,1,21668.57,123790.65,354795.02,17,stable
330,41,Female,Rural,73026.95,28619.87,459384.76,0.18,5,79.85,1,1,12186.18,125502.25,508149.05,46,stable
331,34,Male,Rural,46786.89,11619.35,74288.59,0.31,2,22.07,2,1,4976.06,98421.36,65387.04,40,stable
332,26,Male,Urban,74329.84,26628.13,423694.79,0.34,0,16.28,0,2,99021.38,217069.7,362744.28,36,stable
333,35,Female,Urban,49066.9,13361.33,241245.66,0.44,3,84.11,2,2,55917.45,54330.27,71475.26,23,increase
334,28,Female,Rural,27708.47,6615.35,21117.75,0.82,3,41.12,2,1,94948.3,90371.22,84460.28,38,stable
335,44,Female,Urban,40517.91,26491.39,485761.99,0.42,1,28.07,1,2,92761.19,254473.84,406312.04,7,stable
336,33,Female,Rural,58018.83,13343.63,99306.43,0.84,1,16.96,1,1,75064.86,39000.5,904093.04,12,stable
337,26,Male,Rural,34367.21,5322.91,93045.13,0.41,3,26.33,2,0,84261.76,28490.49,455615.57,41,stable
338,31,Male,Urban,49405.88,11631.88,33786.91,0.26,2,34.54,1,1,3080.22,371777.6,745726.3,54,stable
339,39,Male,Semi-Urban,55251.26,19687.78,366837.73,0.39,6,93.34,2,2,2789.4,229055.62,746877.59,52,stable
340,29,Female,Rural,55644.54,13020.2,100513.71,0.04,3,51.28,3,2,69804.07,61366.88,640965.7,7,stable
341,26,Female,Urban,58571.96,9291.5,147844.03,0.53,6,12.05,1,0,72168.24,149662.99,522075.97,58,stable
342,37,Male,Urban,53539.95,13984.57,50144.55,0.01,0,91.03,1,1,63097.16,217746.76,358012.53,55,increase
343,37,Female,Urban,34934.95,22493.81,372667.03,0.81,6,80.14,1,3,66717.29,220981.63,146366.52,12,stable
344,29,Male,Rural,45904.44,25321.89,210705.34,0.55,4,67.04,4,2,43283.06,343807.27,297944.62,2,stable
345,30,Female,Rural,50183.58,12043.08,217250.45,0.78,1,38.96,2,1,43916.2,281682.87,798429.27,58,stable
346,37,Female,Rural,56677.8,26315.26,296767.59,0.67,1,8.47,1,0,32596.72,264551.17,437729.59,54,stable
347,20,Male,Urban,39004.42,23935.24,439119.81,0.42,4,42.86,4,0,89343.43,180446.63,939555.73,3,stable
348,20,Male,Semi-Urban,49382.9,33707.81,381929.86,0.15,7,64.13,2,0,61403.78,385002.34,504887.86,41,stable
349,27,Male,Semi-Urban,78725.0,11380.98,201056.16,0.39,1,23.79,4,1,37032.46,357235.68,602233.39,45,stable
350,32,Female,Rural,63966.84,14218.46,158681.66,0.89,2,43.34,1,1,86845.8,356931.22,639326.56,46,stable
351,38,Female,Rural,63230.46,42116.4,413829.12,0.02,1,84.48,1,3,66363.63,225297.79,956525.08,9,stable
352,49,Male,Rural,49135.66,30999.09,485649.72,0.87,3,82.67,1,3,40486.82,218052.11,472021.28,37,stable
353,43,Male,Semi-Urban,52840.31,14765.9,124836.92,0.77,5,73.97,2,0,17109.24,211582.0,938446.62,32,increase
354,33,Male,Semi-Urban,50244.92,10984.53,168558.51,0.31,4,38.66,3,1,36579.97,394776.58,215029.08,22,stable
355,34,Female,Rural,57227.22,33720.38,336913.08,0.5,3,64.47,2,1,57037.06,437298.5,364776.33,27,stable
356,24,Female,Urban,31480.76,5135.52,27536.94,0.31,1,47.93,1,1,53175.19,239705.08,603599.16,47,stable
357,34,Male,Semi-Urban,38043.05,17952.82,351247.47,0.94,1,72.39,1,1,28724.01,155714.28,507539.42,11,stable
358,32,Male,Rural,28926.4,18645.08,128986.18,0.28,4,57.12,1,1,51885.4,471717.87,308946.42,20,stable
359,38,Male,Semi-Urban,61211.02,12733.76,107946.63,0.55,4,22.22,3,1,52227.57,339000.29,272176.18,25,stable
360,26,Female,Urban,60915.6,10666.42,122557.58,0.59,3,53.14,4,0,26033.47,144121.1,576961.51,58,stable
361,40,Female,Urban,40268.56,19569.49,321384.29,0.89,2,71.06,0,1,73172.98,100632.39,939487.22,8,stable
362,50,Male,Semi-Urban,39439.66,18478.21,188801.68,0.87,9,46.42,1,4,17594.6,414900.17,914836.3,27,stable
363,33,Female,Rural,61001.74,8562.59,54243.55,0.57,6,69.58,4,2,36669.57,388763.81,495795.68,17,stable
364,39,Male,Semi-Urban,60647.48,19209.7,275356.13,0.99,4,15.07,4,1,8167.94,26811.33,973789.21,24,stable
365,41,Male,Rural,74367.52,48795.7,780830.68,0.74,2,80.26,4,1,95749.08,466838.43,538028.36,14,stable
366,30,Male,Semi-Urban,37655.69,8957.55,147888.35,0.36,5,45.29,3,0,15439.48,202145.39,502904.32,30,stable
367,37,Female,Urban,48288.97,20148.75,235054.3,0.08,1,98.87,1,2,52520.47,446300.44,883795.01,31,stable
368,35,Male,Semi-Urban,51874.61,16159.63,232444.62,0.07,0,40.27,1,2,38949.78,136488.02,71525.71,15,stable
369,35,Male,Rural,58487.9,37589.51,308417.91,0.47,2,14.95,3,2,51965.85,255038.21,111776.66,10,stable
370,27,Female,Rural,64508.51,26603.41,122705.58,0.06,4,68.11,2,2,66534.76,98056.02,967014.95,31,stable
371,35,Male,Urban,48217.99,17852.93,84586.24,0.22,4,80.64,1,2,14091.64,32753.79,705555.77,43,stable
372,39,Male,Rural,53294.67,33838.46,93831.51,0.16,2,87.73,0,0,57606.12,256877.79,107644.96,39,stable
373,49,Male,Rural,45289.97,22034.38,136916.34,0.51,7,42.33,1,2,5017.09,63859.65,843416.08,23,stable
374,44,Male,Urban,28396.73,8924.82,123791.82,0.79,2,46.83,2,1,56136.91,453160.02,390780.32,56,stable
375,56,Female,Rural,37309.99,25963.09,476623.87,0.11,4,90.2,2,1,1702.57,455631.33,510157.59,6,stable
376,27,Female,Rural,42976.97,27912.92,454230.72,0.23,1,43.3,1,1,84413.68,492417.91,854487.32,30,stable
377,43,Male,Semi-Urban,58401.33,15111.77,238699.3,0.15,1,8.08,4,3,85562.55,211077.58,796210.17,42,stable
378,36,Female,Semi-Urban,18421.45,2216.61,40717.61,0.28,7,18.01,1,2,53599.57,334374.16,538970.16,39,stable
379,56,Female,Semi-Urban,58647.6,10116.4,61733.31,0.81,2,65.07,2,2,16717.91,255614.55,216781.78,47,stable
380,26,Female,Semi-Urban,58731.9,11322.9,34664.07,0.91,1,47.46,1,0,37070.54,468781.29,425999.59,11,stable
381,26,Female,Semi-Urban,43147.22,23340.27,223125.33,0.62,4,92.63,2,1,8385.23,38802.24,142522.44,21,stable
382,29,Female,Semi-Urban,78559.69,25583.21,224605.98,0.87,3,60.21,0,1,54473.91,494030.38,200079.29,2,stable
383,18,Female,Semi-Urban,53806.14,16331.37,208275.67,0.43,2,84.14,0,1,49285.1,453003.87,588715.98,21,stable
384,29,Female,Urban,53610.08,23335.05,249447.86,0.34,3,36.5,2,0,10120.9,26263.0,441819.57,30,stable
385,27,Female,Semi-Urban,47565.04,8624.47,133416.82,0.43,4,25.08,0,2,41423.61,99447.89,61143.58,42,stable
386,36,Male,Rural,22576.92,5994.63,97924.22,0.12,6,47.3,3,0,21876.29,94354.1,898850.4,30,stable
387,38,Male,Urban,40237.44,15731.49,194872.75,0.98,5,50.27,3,1,51693.28,8156.15,879920.39,19,stable
388,53,Male,Semi-Urban,38125.59,14530.0,83420.4,0.91,1,14.89,0,0,93593.55,176110.11,890348.24,50,stable
389,44,Male,Semi-Urban,59897.24,27971.22,498228.92,0.21,3,16.47,2,0,17088.07,99078.72,109349.81,24,stable
390,29,Male,Rural,42097.69,12037.56,81347.45,0.85,2,33.12,4,2,8626.85,165938.81,74549.23,44,stable
391,26,Male,Urban,54518.66,17957.34,283311.96,0.28,2,19.71,5,1,65885.82,281777.03,303203.09,0,stable
392,39,Male,Rural,25688.03,3545.61,39515.07,0.39,2,43.79,1,2,62187.99,451825.63,341041.02,1,stable
393,21,Male,Rural,70466.62,34487.8,414568.89,0.35,3,86.64,1,0,13809.58,437778.66,754706.1,8,stable
394,53,Female,Urban,60727.23,24265.91,118923.38,0.68,3,40.77,2,1,46350.05,108537.61,754411.02,8,stable
395,46,Male,Rural,49627.05,6207.57,76173.82,0.12,3,55.64,2,0,26746.77,341418.61,562862.7,36,stable
396,30,Male,Urban,42757.19,17224.82,293248.14,0.64,2,71.0,0,0,45868.96,184056.8,936406.54,48,stable
397,18,Female,Rural,62497.77,16044.54,158313.95,0.76,4,14.41,3,0,23147.88,402652.34,169544.69,14,stable
398,48,Female,Urban,42239.13,7942.1,62143.29,0.49,2,24.64,0,0,94275.57,72950.57,113385.07,52,stable
399,33,Male,Semi-Urban,42123.9,4341.33,29704.06,0.61,4,37.12,0,1,48920.13,268849.03,886481.28,25,stable
400,47,Male,Urban,46562.66,32077.43,336770.64,0.69,2,98.08,3,0,40175.95,319803.22,842783.92,14,stable
401,19,Male,Rural,71950.77,48118.03,309725.63,0.84,1,53.4,3,1,15213.86,381359.08,337039.8,22,stable
402,29,Female,Rural,40582.62,24144.06,238937.83,0.99,6,27.53,3,3,33337.03,430852.5,475197.54,21,stable
403,35,Male,Semi-Urban,60207.89,13828.22,151418.32,0.92,0,65.24,0,1,30128.6,38000.26,231423.52,32,stable
404,35,Female,Semi-Urban,38459.62,23895.04,121236.04,0.22,2,51.44,4,0,50384.12,164075.84,151548.48,20,stable
405,30,Male,Semi-Urban,18345.09,11709.98,203752.69,0.11,2,82.91,1,2,87583.95,265338.45,839757.52,43,stable
406,41,Female,Urban,55914.9,8329.71,124709.26,0.85,0,31.99,1,1,78871.65,236576.48,384218.33,33,stable
407,24,Female,Urban,37007.88,15280.53,255404.75,0.72,2,44.83,1,1,42772.26,450762.59,736880.42,55,stable
408,33,Female,Urban,45557.7,7477.74,131131.72,0.15,7,73.03,2,0,89217.98,29872.44,342013.59,48,increase
409,36,Male,Urban,62610.58,26287.99,293668.39,0.19,0,8.85,4,0,97075.81,134962.16,459000.88,26,stable
410,40,Male,Urban,36353.49,22051.7,394995.83,0.34,2,69.42,3,1,7170.93,410959.47,964859.5,30,stable
411,42,Female,Rural,43769.3,20833.73,264906.39,0.52,2,68.48,0,1,3411.18,25094.51,669176.19,22,stable
412,23,Female,Rural,59642.24,8216.81,158450.29,0.99,4,78.27,0,0,94715.42,278325.65,383418.59,54,increase
413,19,Female,Rural,43142.64,4568.76,44464.47,0.32,5,87.17,3,1,50182.97,236137.65,114198.3,35,increase
414,47,Male,Urban,51306.84,8033.28,128564.36,0.18,2,34.0,2,2,63185.22,4053.55,193387.56,5,stable
415,38,Female,Semi-Urban,47805.95,30846.29,256173.9,0.26,3,68.47,2,2,60893.17,389361.96,208286.09,50,stable
416,27,Male,Rural,47842.35,33066.33,142171.39,0.69,3,6.41,2,0,62787.62,445032.0,857476.57,16,stable
417,50,Male,Rural,46879.25,18284.99,320658.67,0.34,4,6.55,3,0,18395.99,188798.73,650306.44,50,stable
418,36,Female,Urban,56704.12,17819.2,259775.45,0.92,3,86.46,1,0,31269.44,97680.22,491114.67,46,stable
419,46,Female,Urban,21362.31,6549.49,81786.7,0.47,4,62.44,2,1,63698.72,88730.18,546493.39,15,stable
420,35,Male,Urban,45995.69,16327.85,312083.92,0.15,2,22.42,3,0,79374.99,291799.92,813154.64,23,stable
421,55,Male,Rural,38195.08,12878.09,208550.74,0.08,4,84.88,1,0,33013.79,230009.61,615474.48,35,stable
422,52,Male,Semi-Urban,60187.79,33725.73,111303.69,0.51,5,99.94,2,0,47911.0,90173.81,838776.85,45,stable
423,32,Female,Urban,67877.35,28301.39,78499.58,0.86,3,94.67,3,2,82589.57,121940.82,624223.4,19,stable
424,44,Male,Urban,49700.06,7546.41,93488.71,0.59,6,37.25,2,1,57426.96,194371.55,335988.74,11,stable
425,41,Male,Semi-Urban,47506.12,7255.4,74083.79,0.57,6,40.91,1,0,25948.39,396833.66,90322.39,31,stable
426,48,Female,Semi-Urban,57496.13,9582.96,27994.25,0.64,6,11.39,2,2,65658.15,368685.32,90701.07,2,stable
427,25,Male,Semi-Urban,51901.06,17309.38,65144.15,0.95,5,87.5,3,2,87307.81,478389.56,842252.6,34,stable
428,41,Female,Urban,47630.29,12456.18,101519.93,0.84,3,46.28,4,2,75444.22,124810.57,571226.78,44,stable
429,45,Female,Urban,53615.72,17270.51,167443.79,0.71,2,54.51,1,1,31222.12,431980.94,343584.89,7,stable
430,18,Female,Rural,44960.69,7022.89,105311.37,0.89,5,82.1,4,0,53713.42,330026.66,352917.85,14,increase
431,23,Female,Rural,60776.02,39145.17,619204.42,0.62,1,43.91,1,0,51002.02,470254.08,161047.76,31,stable
432,18,Female,Rural,76257.68,45522.0,528054.01,0.54,7,63.74,2,1,43762.42,242559.98,97312.28,10,stable
433,32,Female,Rural,47403.53,20651.79,95743.95,0.02,3,24.34,3,0,52023.79,174933.11,185982.42,31,stable
434,42,Female,Rural,56425.0,24979.09,209800.45,0.48,3,42.53,2,2,63441.97,31882.25,952711.25,52,stable
435,50,Female,Rural,20453.07,8231.91,136127.3,0.04,3,20.17,0,0,19808.84,281118.8,825105.54,9,stable
436,35,Female,Urban,23893.89,5661.82,104388.92,0.79,3,17.89,3,3,18102.25,242791.54,982881.11,49,stable
